Measure,Indicator,Region,Year,Food group,Stats,Intake (g/d)
abs,GDD_adj_IOM,HTI,2015,whole_grains,low,13.9737
abs,GDD_adj_IOM,HTI,2015,whole_grains,high,66.292
abs,GDD_adj_IOM,HTI,2015,prc_meat,mean,20.4698
abs,GDD_adj_IOM,HTI,2015,prc_meat,low,9.05813
abs,GDD_adj_IOM,HTI,2015,prc_meat,high,44.0002
abs,GDD_adj_IOM,HTI,2015,red_meat,mean,19.3415
abs,GDD_adj_IOM,HTI,2015,red_meat,low,16.9213
abs,GDD_adj_IOM,HTI,2015,red_meat,high,22.1057
abs,GDD_adj_IOM,HTI,2015,fish,mean,22.8762
abs,GDD_adj_IOM,HTI,2015,fish,low,19.5713
abs,GDD_adj_IOM,HTI,2015,fish,high,26.6911
abs,GDD_adj_IOM,HTI,2015,eggs,mean,5.69338
abs,GDD_adj_IOM,HTI,2015,eggs,low,4.89313
abs,GDD_adj_IOM,HTI,2015,eggs,high,6.69149
abs,GDD_adj_IOM,HTI,2015,milk,mean,78.1662
abs,GDD_adj_IOM,HTI,2015,milk,low,68.959
abs,GDD_adj_IOM,HTI,2015,milk,high,88.7199
abs,GDD_adj_IOM,HTI,2015,dairy,mean,107.318
abs,GDD_adj_IOM,HTI,2015,dairy,low,89.3633
abs,GDD_adj_IOM,HTI,2015,dairy,high,130.654
abs,GDD_adj_IOM,HTI,2015,grains,mean,338.789
abs,GDD_adj_IOM,HTI,2015,grains,low,280.334
abs,GDD_adj_IOM,HTI,2015,grains,high,424.856
abs,GDD_adj_IOM,HTI,2015,roots,mean,136.569
abs,GDD_adj_IOM,HTI,2015,roots,low,81.7059
abs,GDD_adj_IOM,HTI,2015,roots,high,235.967
abs,GDD_adj_IOM,HTI,2015,red_prc_meat,mean,39.8113
abs,GDD_adj_IOM,HTI,2015,red_prc_meat,low,25.9794
abs,GDD_adj_IOM,HTI,2015,red_prc_meat,high,66.1058
abs,GDD_adj_IOM,IND,2015,fruits,mean,37.7558
abs,GDD_adj_IOM,IND,2015,fruits,low,35.1795
abs,GDD_adj_IOM,IND,2015,fruits,high,40.4225
abs,GDD_adj_IOM,IND,2015,vegetables,mean,176.679
abs,GDD_adj_IOM,IND,2015,vegetables,low,166.909
abs,GDD_adj_IOM,IND,2015,vegetables,high,185.906
abs,GDD_adj_IOM,IND,2015,potatoes,mean,46.4102
abs,GDD_adj_IOM,IND,2015,potatoes,low,39.4736
abs,GDD_adj_IOM,IND,2015,potatoes,high,55.9069
abs,GDD_adj_IOM,IND,2015,othr_roots,mean,13.6356
abs,GDD_adj_IOM,IND,2015,othr_roots,low,11.5035
abs,GDD_adj_IOM,IND,2015,othr_roots,high,15.9454
abs,GDD_adj_IOM,IND,2015,legumes,mean,26.8231
abs,GDD_adj_IOM,IND,2015,legumes,low,24.3178
abs,GDD_adj_IOM,IND,2015,legumes,high,29.7393
abs,GDD_adj_IOM,IND,2015,nuts,mean,4.65774
abs,GDD_adj_IOM,IND,2015,nuts,low,3.75429
abs,GDD_adj_IOM,IND,2015,nuts,high,5.78528
abs,GDD_adj_IOM,IND,2015,prc_grains,mean,328.102
abs,GDD_adj_IOM,IND,2015,prc_grains,low,286.773
abs,GDD_adj_IOM,IND,2015,prc_grains,high,374.494
abs,GDD_adj_IOM,IND,2015,whole_grains,mean,127.883
abs,GDD_adj_IOM,IND,2015,whole_grains,low,100.016
abs,GDD_adj_IOM,IND,2015,whole_grains,high,145.712
abs,GDD_adj_IOM,IND,2015,prc_meat,mean,2.90838
abs,GDD_adj_IOM,IND,2015,prc_meat,low,0.751883
abs,GDD_adj_IOM,IND,2015,prc_meat,high,12.1059
abs,GDD_adj_IOM,IND,2015,red_meat,mean,3.59383
abs,GDD_adj_IOM,IND,2015,red_meat,low,3.25045
abs,GDD_adj_IOM,IND,2015,red_meat,high,3.98478
abs,GDD_adj_IOM,IND,2015,fish,mean,9.88427
abs,GDD_adj_IOM,IND,2015,fish,low,8.99946
abs,GDD_adj_IOM,IND,2015,fish,high,10.9215
abs,GDD_adj_IOM,IND,2015,eggs,mean,4.21151
abs,GDD_adj_IOM,IND,2015,eggs,low,3.8206
abs,GDD_adj_IOM,IND,2015,eggs,high,4.64682
abs,GDD_adj_IOM,IND,2015,milk,mean,83.8953
abs,GDD_adj_IOM,IND,2015,milk,low,77.1165
abs,GDD_adj_IOM,IND,2015,milk,high,91.1129
abs,GDD_adj_IOM,IND,2015,dairy,mean,101.302
abs,GDD_adj_IOM,IND,2015,dairy,low,91.1437
abs,GDD_adj_IOM,IND,2015,dairy,high,112.434
abs,GDD_adj_IOM,IND,2015,grains,mean,455.985
abs,GDD_adj_IOM,IND,2015,grains,low,386.789
abs,GDD_adj_IOM,IND,2015,grains,high,520.206
abs,GDD_adj_IOM,IND,2015,roots,mean,60.0458
abs,GDD_adj_IOM,IND,2015,roots,low,50.9771
abs,GDD_adj_IOM,IND,2015,roots,high,71.8524
abs,GDD_adj_IOM,IND,2015,red_prc_meat,mean,6.50221
abs,GDD_adj_IOM,IND,2015,red_prc_meat,low,4.00234
abs,GDD_adj_IOM,IND,2015,red_prc_meat,high,16.0906
abs,GDD_adj_IOM,IRN,2015,fruits,mean,212.757
abs,GDD_adj_IOM,IRN,2015,fruits,low,199.721
abs,GDD_adj_IOM,IRN,2015,fruits,high,226.765
abs,GDD_adj_IOM,IRN,2015,vegetables,mean,274.933
abs,GDD_adj_IOM,IRN,2015,vegetables,low,257.112
abs,GDD_adj_IOM,IRN,2015,vegetables,high,295.156
abs,GDD_adj_IOM,IRN,2015,potatoes,mean,31.4269
abs,GDD_adj_IOM,IRN,2015,potatoes,low,28.138
abs,GDD_adj_IOM,IRN,2015,potatoes,high,35.577
abs,GDD_adj_IOM,IRN,2015,othr_roots,mean,10.845
abs,GDD_adj_IOM,IRN,2015,othr_roots,low,8.94025
abs,GDD_adj_IOM,IRN,2015,othr_roots,high,13.066
abs,GDD_adj_IOM,IRN,2015,legumes,mean,19.6048
abs,GDD_adj_IOM,IRN,2015,legumes,low,17.4628
abs,GDD_adj_IOM,IRN,2015,legumes,high,22.0075
abs,GDD_adj_IOM,IRN,2015,nuts,mean,8.59283
abs,GDD_adj_IOM,IRN,2015,nuts,low,7.63494
abs,GDD_adj_IOM,IRN,2015,nuts,high,9.67983
abs,GDD_adj_IOM,IRN,2015,prc_grains,mean,573.832
abs,GDD_adj_IOM,IRN,2015,prc_grains,low,505.46
abs,GDD_adj_IOM,IRN,2015,prc_grains,high,655.75
abs,GDD_adj_IOM,IRN,2015,whole_grains,mean,28.8249
abs,GDD_adj_IOM,IRN,2015,whole_grains,low,25.7677
abs,GDD_adj_IOM,IRN,2015,whole_grains,high,32.4798
abs,GDD_adj_IOM,IRN,2015,prc_meat,mean,11.2789
abs,GDD_adj_IOM,IRN,2015,prc_meat,low,9.50697
abs,GDD_adj_IOM,IRN,2015,prc_meat,high,13.1728
abs,GDD_adj_IOM,IRN,2015,red_meat,mean,20.9241
abs,GDD_adj_IOM,IRN,2015,red_meat,low,18.7896
abs,GDD_adj_IOM,IRN,2015,red_meat,high,23.2956
abs,GDD_adj_IOM,IRN,2015,fish,mean,10.7294
abs,GDD_adj_IOM,IRN,2015,fish,low,9.59453
abs,GDD_adj_IOM,IRN,2015,fish,high,12.0152
abs,GDD_adj_IOM,IRN,2015,eggs,mean,18.7785
abs,GDD_adj_IOM,IRN,2015,eggs,low,17.2534
abs,GDD_adj_IOM,IRN,2015,eggs,high,20.4359
abs,GDD_adj_IOM,IRN,2015,milk,mean,46.0823
abs,GDD_adj_IOM,IRN,2015,milk,low,40.9141
abs,GDD_adj_IOM,IRN,2015,milk,high,52.0043
abs,GDD_adj_IOM,IRN,2015,dairy,mean,326.336
abs,GDD_adj_IOM,IRN,2015,dairy,low,283.757
abs,GDD_adj_IOM,IRN,2015,dairy,high,375.633
abs,GDD_adj_IOM,IRN,2015,grains,mean,602.657
abs,GDD_adj_IOM,IRN,2015,grains,low,531.227
abs,GDD_adj_IOM,IRN,2015,grains,high,688.23
abs,GDD_adj_IOM,IRN,2015,roots,mean,42.2719
abs,GDD_adj_IOM,IRN,2015,roots,low,37.0783
abs,GDD_adj_IOM,IRN,2015,roots,high,48.6429
abs,GDD_adj_IOM,IRN,2015,red_prc_meat,mean,32.203
abs,GDD_adj_IOM,IRN,2015,red_prc_meat,low,28.2966
abs,GDD_adj_IOM,IRN,2015,red_prc_meat,high,36.4684
abs,GDD_adj_IOM,ISR,2015,fruits,mean,158.359
abs,GDD_adj_IOM,ISR,2015,fruits,low,142.208
abs,GDD_adj_IOM,ISR,2015,fruits,high,176.935
abs,GDD_adj_IOM,ISR,2015,vegetables,mean,113.435
abs,GDD_adj_IOM,ISR,2015,vegetables,low,104.111
abs,GDD_adj_IOM,ISR,2015,vegetables,high,123.532
abs,GDD_adj_IOM,ISR,2015,potatoes,mean,170.228
abs,GDD_adj_IOM,ISR,2015,potatoes,low,153.927
abs,GDD_adj_IOM,ISR,2015,potatoes,high,190.157
abs,GDD_adj_IOM,ISR,2015,othr_roots,mean,67.8289
abs,GDD_adj_IOM,ISR,2015,othr_roots,low,56.2163
abs,GDD_adj_IOM,ISR,2015,othr_roots,high,81.1884
abs,GDD_adj_IOM,ISR,2015,legumes,mean,80.7114
abs,GDD_adj_IOM,ISR,2015,legumes,low,68.127
abs,GDD_adj_IOM,ISR,2015,legumes,high,95.4875
abs,GDD_adj_IOM,ISR,2015,nuts,mean,36.998
abs,GDD_adj_IOM,ISR,2015,nuts,low,32.3595
abs,GDD_adj_IOM,ISR,2015,nuts,high,42.4142
abs,GDD_adj_IOM,ISR,2015,prc_grains,mean,284.31
abs,GDD_adj_IOM,ISR,2015,prc_grains,low,244.756
abs,GDD_adj_IOM,ISR,2015,prc_grains,high,332.329
abs,GDD_adj_IOM,ISR,2015,whole_grains,mean,68.7974
abs,GDD_adj_IOM,ISR,2015,whole_grains,low,61.2768
abs,GDD_adj_IOM,ISR,2015,whole_grains,high,77.578
abs,GDD_adj_IOM,ISR,2015,prc_meat,mean,121.459
abs,GDD_adj_IOM,ISR,2015,prc_meat,low,103.23
abs,GDD_adj_IOM,ISR,2015,prc_meat,high,135.55
abs,GDD_adj_IOM,ISR,2015,red_meat,mean,167.255
abs,GDD_adj_IOM,ISR,2015,red_meat,low,147.335
abs,GDD_adj_IOM,ISR,2015,red_meat,high,189.782
abs,GDD_adj_IOM,ISR,2015,fish,mean,149.619
abs,GDD_adj_IOM,ISR,2015,fish,low,130.214
abs,GDD_adj_IOM,ISR,2015,fish,high,173.156
abs,GDD_adj_IOM,ISR,2015,eggs,mean,74.0373
abs,GDD_adj_IOM,ISR,2015,eggs,low,65.6397
abs,GDD_adj_IOM,ISR,2015,eggs,high,83.4757
abs,GDD_adj_IOM,ISR,2015,milk,mean,175.206
abs,GDD_adj_IOM,ISR,2015,milk,low,126.019
abs,GDD_adj_IOM,ISR,2015,milk,high,244.736
abs,GDD_adj_IOM,ISR,2015,dairy,mean,1388.41
abs,GDD_adj_IOM,ISR,2015,dairy,low,1198.58
abs,GDD_adj_IOM,ISR,2015,dairy,high,1616.29
abs,GDD_adj_IOM,ISR,2015,grains,mean,353.108
abs,GDD_adj_IOM,ISR,2015,grains,low,306.032
abs,GDD_adj_IOM,ISR,2015,grains,high,409.907
abs,GDD_adj_IOM,ISR,2015,roots,mean,238.057
abs,GDD_adj_IOM,ISR,2015,roots,low,210.143
abs,GDD_adj_IOM,ISR,2015,roots,high,271.346
abs,GDD_adj_IOM,ISR,2015,red_prc_meat,mean,288.715
abs,GDD_adj_IOM,ISR,2015,red_prc_meat,low,250.565
abs,GDD_adj_IOM,ISR,2015,red_prc_meat,high,325.332
abs,GDD_adj_IOM,LSO,2015,fruits,mean,79.3447
abs,GDD_adj_IOM,LSO,2015,fruits,low,68.8269
abs,GDD_adj_IOM,LSO,2015,fruits,high,91.6408
abs,GDD_adj_IOM,LSO,2015,vegetables,mean,129.85
abs,GDD_adj_IOM,LSO,2015,vegetables,low,115.783
abs,GDD_adj_IOM,LSO,2015,vegetables,high,145.876
abs,GDD_adj_IOM,LSO,2015,potatoes,mean,81.465
abs,GDD_adj_IOM,LSO,2015,potatoes,low,44.5631
abs,GDD_adj_IOM,LSO,2015,potatoes,high,144.758
abs,GDD_adj_IOM,LSO,2015,othr_roots,mean,32.0589
abs,GDD_adj_IOM,LSO,2015,othr_roots,low,26.204
abs,GDD_adj_IOM,LSO,2015,othr_roots,high,39.2811
abs,GDD_adj_IOM,LSO,2015,legumes,mean,20.0933
abs,GDD_adj_IOM,LSO,2015,legumes,low,16.7844
abs,GDD_adj_IOM,LSO,2015,legumes,high,24.374
abs,GDD_adj_IOM,LSO,2015,nuts,mean,2.01572
abs,GDD_adj_IOM,LSO,2015,nuts,low,1.0567
abs,GDD_adj_IOM,LSO,2015,nuts,high,4.08919
abs,GDD_adj_IOM,LSO,2015,prc_grains,mean,234.131
abs,GDD_adj_IOM,LSO,2015,prc_grains,low,198.005
abs,GDD_adj_IOM,LSO,2015,prc_grains,high,277.782
abs,GDD_adj_IOM,LSO,2015,whole_grains,mean,70.682
abs,GDD_adj_IOM,LSO,2015,whole_grains,low,40.3606
abs,GDD_adj_IOM,LSO,2015,whole_grains,high,112.666
abs,GDD_adj_IOM,LSO,2015,prc_meat,mean,6.23169
abs,GDD_adj_IOM,LSO,2015,prc_meat,low,2.44407
abs,GDD_adj_IOM,LSO,2015,prc_meat,high,16.2808
abs,GDD_adj_IOM,LSO,2015,red_meat,mean,26.9157
abs,GDD_adj_IOM,LSO,2015,red_meat,low,22.9237
abs,GDD_adj_IOM,LSO,2015,red_meat,high,31.5388
abs,GDD_adj_IOM,LSO,2015,fish,mean,8.5689
abs,GDD_adj_IOM,LSO,2015,fish,low,7.03419
abs,GDD_adj_IOM,LSO,2015,fish,high,10.398
abs,GDD_adj_IOM,LSO,2015,eggs,mean,12.5819
abs,GDD_adj_IOM,LSO,2015,eggs,low,10.0496
abs,GDD_adj_IOM,LSO,2015,eggs,high,15.8652
abs,GDD_adj_IOM,LSO,2015,milk,mean,66.299
abs,GDD_adj_IOM,LSO,2015,milk,low,57.0993
abs,GDD_adj_IOM,LSO,2015,milk,high,77.0547
abs,GDD_adj_IOM,LSO,2015,dairy,mean,92.4679
abs,GDD_adj_IOM,LSO,2015,dairy,low,75.2274
abs,GDD_adj_IOM,LSO,2015,dairy,high,116.259
abs,GDD_adj_IOM,LSO,2015,grains,mean,304.813
abs,GDD_adj_IOM,LSO,2015,grains,low,238.366
abs,GDD_adj_IOM,LSO,2015,grains,high,390.448
abs,GDD_adj_IOM,LSO,2015,roots,mean,113.524
abs,GDD_adj_IOM,LSO,2015,roots,low,70.7671
abs,GDD_adj_IOM,LSO,2015,roots,high,184.039
abs,GDD_adj_IOM,LSO,2015,red_prc_meat,mean,33.1474
abs,GDD_adj_IOM,LSO,2015,red_prc_meat,low,25.3677
abs,GDD_adj_IOM,LSO,2015,red_prc_meat,high,47.8196
abs,GDD_adj_IOM,MDV,2015,fruits,mean,202.59
abs,GDD_adj_IOM,MDV,2015,fruits,low,172.489
abs,GDD_adj_IOM,MDV,2015,fruits,high,237.77
abs,GDD_adj_IOM,MDV,2015,vegetables,mean,178.749
abs,GDD_adj_IOM,MDV,2015,vegetables,low,154.682
abs,GDD_adj_IOM,MDV,2015,vegetables,high,209.666
abs,GDD_adj_IOM,MDV,2015,potatoes,mean,59.0189
abs,GDD_adj_IOM,MDV,2015,potatoes,low,28.5659
abs,GDD_adj_IOM,MDV,2015,potatoes,high,125.708
abs,GDD_adj_IOM,MDV,2015,othr_roots,mean,42.0642
abs,GDD_adj_IOM,MDV,2015,othr_roots,low,34.3935
abs,GDD_adj_IOM,MDV,2015,othr_roots,high,51.1519
abs,GDD_adj_IOM,MDV,2015,legumes,mean,26.6535
abs,GDD_adj_IOM,MDV,2015,legumes,low,21.5142
abs,GDD_adj_IOM,MDV,2015,legumes,high,32.9262
abs,GDD_adj_IOM,MDV,2015,nuts,mean,17.6468
abs,GDD_adj_IOM,MDV,2015,nuts,low,6.43054
abs,GDD_adj_IOM,MDV,2015,nuts,high,41.6256
abs,GDD_adj_IOM,MDV,2015,prc_grains,mean,517.756
abs,GDD_adj_IOM,MDV,2015,prc_grains,low,432.058
abs,GDD_adj_IOM,MDV,2015,prc_grains,high,626.32
abs,GDD_adj_IOM,MDV,2015,whole_grains,mean,151.227
abs,GDD_adj_IOM,MDV,2015,whole_grains,low,82.7487
abs,GDD_adj_IOM,MDV,2015,whole_grains,high,206.091
abs,GDD_adj_IOM,MDV,2015,prc_meat,mean,21.844
abs,GDD_adj_IOM,MDV,2015,prc_meat,low,5.68154
abs,GDD_adj_IOM,MDV,2015,prc_meat,high,65.6306
abs,GDD_adj_IOM,MDV,2015,red_meat,mean,35.9732
abs,GDD_adj_IOM,MDV,2015,red_meat,low,29.8656
abs,GDD_adj_IOM,MDV,2015,red_meat,high,43.3592
abs,GDD_adj_IOM,MDV,2015,fish,mean,73.2367
abs,GDD_adj_IOM,MDV,2015,fish,low,63.0255
abs,GDD_adj_IOM,MDV,2015,fish,high,85.2596
abs,GDD_adj_IOM,MDV,2015,eggs,mean,16.539
abs,GDD_adj_IOM,MDV,2015,eggs,low,13.8378
abs,GDD_adj_IOM,MDV,2015,eggs,high,19.7499
abs,GDD_adj_IOM,MDV,2015,milk,mean,199.593
abs,GDD_adj_IOM,MDV,2015,milk,low,169.874
abs,GDD_adj_IOM,MDV,2015,milk,high,233.827
abs,GDD_adj_IOM,MDV,2015,dairy,mean,273.827
abs,GDD_adj_IOM,MDV,2015,dairy,low,210.3
abs,GDD_adj_IOM,MDV,2015,dairy,high,386.618
abs,GDD_adj_IOM,MDV,2015,grains,mean,668.983
abs,GDD_adj_IOM,MDV,2015,grains,low,514.807
abs,GDD_adj_IOM,MDV,2015,grains,high,832.411
abs,GDD_adj_IOM,MDV,2015,roots,mean,101.083
abs,GDD_adj_IOM,MDV,2015,roots,low,62.9595
abs,GDD_adj_IOM,MDV,2015,roots,high,176.86
abs,GDD_adj_IOM,MDV,2015,red_prc_meat,mean,57.8172
abs,GDD_adj_IOM,MDV,2015,red_prc_meat,low,35.5471
abs,GDD_adj_IOM,MDV,2015,red_prc_meat,high,108.99
abs,GDD_adj_IOM,MEX,2015,fruits,mean,160.325
abs,GDD_adj_IOM,MEX,2015,fruits,low,148.805
abs,GDD_adj_IOM,MEX,2015,fruits,high,172.338
abs,GDD_adj_IOM,MEX,2015,vegetables,mean,146.372
abs,GDD_adj_IOM,MEX,2015,vegetables,low,138.289
abs,GDD_adj_IOM,MEX,2015,vegetables,high,154.951
abs,GDD_adj_IOM,MEX,2015,potatoes,mean,20.2094
abs,GDD_adj_IOM,MEX,2015,potatoes,low,18.5592
abs,GDD_adj_IOM,MEX,2015,potatoes,high,22.0472
abs,GDD_adj_IOM,MEX,2015,othr_roots,mean,254.781
abs,GDD_adj_IOM,MEX,2015,othr_roots,low,235.915
abs,GDD_adj_IOM,MEX,2015,othr_roots,high,274.817
abs,GDD_adj_IOM,MEX,2015,legumes,mean,35.3815
abs,GDD_adj_IOM,MEX,2015,legumes,low,32.0236
abs,GDD_adj_IOM,MEX,2015,legumes,high,39.0992
abs,GDD_adj_IOM,MEX,2015,nuts,mean,2.30753
abs,GDD_adj_IOM,MEX,2015,nuts,low,2.0396
abs,GDD_adj_IOM,MEX,2015,nuts,high,2.60734
abs,GDD_adj_IOM,MEX,2015,prc_grains,mean,109.314
abs,GDD_adj_IOM,MEX,2015,prc_grains,low,98.0787
abs,GDD_adj_IOM,MEX,2015,prc_grains,high,121.054
abs,GDD_adj_IOM,MEX,2015,whole_grains,mean,5.60718
abs,GDD_adj_IOM,MEX,2015,whole_grains,low,4.93495
abs,GDD_adj_IOM,MEX,2015,whole_grains,high,6.39009
abs,GDD_adj_IOM,MEX,2015,prc_meat,mean,23.7391
abs,GDD_adj_IOM,MEX,2015,prc_meat,low,21.7267
abs,GDD_adj_IOM,MEX,2015,prc_meat,high,25.9836
abs,GDD_adj_IOM,MEX,2015,red_meat,mean,53.3613
abs,GDD_adj_IOM,MEX,2015,red_meat,low,49.8238
abs,GDD_adj_IOM,MEX,2015,red_meat,high,57.0057
abs,GDD_adj_IOM,MEX,2015,fish,mean,11.1747
abs,GDD_adj_IOM,MEX,2015,fish,low,10.1929
abs,GDD_adj_IOM,MEX,2015,fish,high,12.2337
abs,GDD_adj_IOM,MEX,2015,eggs,mean,42.5895
abs,GDD_adj_IOM,MEX,2015,eggs,low,39.6399
abs,GDD_adj_IOM,MEX,2015,eggs,high,45.7857
abs,GDD_adj_IOM,MEX,2015,milk,mean,232.007
abs,GDD_adj_IOM,MEX,2015,milk,low,214.375
abs,GDD_adj_IOM,MEX,2015,milk,high,250.828
abs,GDD_adj_IOM,MEX,2015,dairy,mean,432.675
abs,GDD_adj_IOM,MEX,2015,dairy,low,395.911
abs,GDD_adj_IOM,MEX,2015,dairy,high,472.246
abs,GDD_adj_IOM,MEX,2015,grains,mean,114.921
abs,GDD_adj_IOM,MEX,2015,grains,low,103.014
abs,GDD_adj_IOM,MEX,2015,grains,high,127.445
abs,GDD_adj_IOM,MEX,2015,roots,mean,274.99
abs,GDD_adj_IOM,MEX,2015,roots,low,254.475
abs,GDD_adj_IOM,MEX,2015,roots,high,296.864
abs,GDD_adj_IOM,MEX,2015,red_prc_meat,mean,77.1004
abs,GDD_adj_IOM,MEX,2015,red_prc_meat,low,71.5505
abs,GDD_adj_IOM,MEX,2015,red_prc_meat,high,82.9893
abs,GDD_adj_IOM,NAM,2015,fruits,mean,324.334
abs,GDD_adj_IOM,NAM,2015,fruits,low,297.714
abs,GDD_adj_IOM,NAM,2015,fruits,high,350.569
abs,GDD_adj_IOM,NAM,2015,vegetables,mean,169.312
abs,GDD_adj_IOM,NAM,2015,vegetables,low,157.329
abs,GDD_adj_IOM,NAM,2015,vegetables,high,182.798
abs,GDD_adj_IOM,NAM,2015,potatoes,mean,66.251
abs,GDD_adj_IOM,NAM,2015,potatoes,low,36.8416
abs,GDD_adj_IOM,NAM,2015,potatoes,high,116.094
abs,GDD_adj_IOM,NAM,2015,othr_roots,mean,35.8094
abs,GDD_adj_IOM,NAM,2015,othr_roots,low,30.0674
abs,GDD_adj_IOM,NAM,2015,othr_roots,high,42.6085
abs,GDD_adj_IOM,NAM,2015,legumes,mean,14.0727
abs,GDD_adj_IOM,NAM,2015,legumes,low,11.8095
abs,GDD_adj_IOM,NAM,2015,legumes,high,16.7955
abs,GDD_adj_IOM,NAM,2015,nuts,mean,18.409
abs,GDD_adj_IOM,NAM,2015,nuts,low,10.3462
abs,GDD_adj_IOM,NAM,2015,nuts,high,32.3931
abs,GDD_adj_IOM,NAM,2015,prc_grains,mean,211.486
abs,GDD_adj_IOM,NAM,2015,prc_grains,low,180.254
abs,GDD_adj_IOM,NAM,2015,prc_grains,high,246.582
abs,GDD_adj_IOM,NAM,2015,whole_grains,mean,55.3624
abs,GDD_adj_IOM,NAM,2015,whole_grains,low,31.2568
abs,GDD_adj_IOM,NAM,2015,whole_grains,high,92.1848
abs,GDD_adj_IOM,NAM,2015,prc_meat,mean,6.60298
abs,GDD_adj_IOM,NAM,2015,prc_meat,low,2.41213
abs,GDD_adj_IOM,NAM,2015,prc_meat,high,17.8376
abs,GDD_adj_IOM,NAM,2015,red_meat,mean,18.4206
abs,GDD_adj_IOM,NAM,2015,red_meat,low,16.2313
abs,GDD_adj_IOM,NAM,2015,red_meat,high,20.8931
abs,GDD_adj_IOM,NAM,2015,fish,mean,30.5763
abs,GDD_adj_IOM,NAM,2015,fish,low,26.6726
abs,GDD_adj_IOM,NAM,2015,fish,high,35.2261
abs,GDD_adj_IOM,NAM,2015,eggs,mean,13.0255
abs,GDD_adj_IOM,NAM,2015,eggs,low,11.0052
abs,GDD_adj_IOM,NAM,2015,eggs,high,15.7523
abs,GDD_adj_IOM,NAM,2015,milk,mean,79.1202
abs,GDD_adj_IOM,NAM,2015,milk,low,68.7012
abs,GDD_adj_IOM,NAM,2015,milk,high,90.7274
abs,GDD_adj_IOM,NAM,2015,dairy,mean,148.488
abs,GDD_adj_IOM,NAM,2015,dairy,low,117.549
abs,GDD_adj_IOM,NAM,2015,dairy,high,190.608
abs,GDD_adj_IOM,NAM,2015,grains,mean,266.849
abs,GDD_adj_IOM,NAM,2015,grains,low,211.511
abs,GDD_adj_IOM,NAM,2015,grains,high,338.767
abs,GDD_adj_IOM,NAM,2015,roots,mean,102.06
abs,GDD_adj_IOM,NAM,2015,roots,low,66.909
abs,GDD_adj_IOM,NAM,2015,roots,high,158.703
abs,GDD_adj_IOM,NAM,2015,red_prc_meat,mean,25.0236
abs,GDD_adj_IOM,NAM,2015,red_prc_meat,low,18.6434
abs,GDD_adj_IOM,NAM,2015,red_prc_meat,high,38.7307
abs,GDD_adj_IOM,NIC,2015,fruits,mean,175.68
abs,GDD_adj_IOM,NIC,2015,fruits,low,150.111
abs,GDD_adj_IOM,NIC,2015,fruits,high,207.125
abs,GDD_adj_IOM,NIC,2015,vegetables,mean,243.812
abs,GDD_adj_IOM,NIC,2015,vegetables,low,207.312
abs,GDD_adj_IOM,NIC,2015,vegetables,high,287.026
abs,GDD_adj_IOM,NIC,2015,potatoes,mean,23.9409
abs,GDD_adj_IOM,NIC,2015,potatoes,low,12.8721
abs,GDD_adj_IOM,NIC,2015,potatoes,high,44.9852
abs,GDD_adj_IOM,NIC,2015,othr_roots,mean,116.4
abs,GDD_adj_IOM,NIC,2015,othr_roots,low,66.683
abs,GDD_adj_IOM,NIC,2015,othr_roots,high,193.991
abs,GDD_adj_IOM,NIC,2015,legumes,mean,35.635
abs,GDD_adj_IOM,NIC,2015,legumes,low,21.6142
abs,GDD_adj_IOM,NIC,2015,legumes,high,61.2684
abs,GDD_adj_IOM,NIC,2015,nuts,mean,5.07227
abs,GDD_adj_IOM,NIC,2015,nuts,low,2.89423
abs,GDD_adj_IOM,NIC,2015,nuts,high,9.29664
abs,GDD_adj_IOM,NIC,2015,prc_grains,mean,278.86
abs,GDD_adj_IOM,NIC,2015,prc_grains,low,193.971
abs,GDD_adj_IOM,NIC,2015,prc_grains,high,396.01
abs,GDD_adj_IOM,NIC,2015,whole_grains,mean,34.3837
abs,GDD_adj_IOM,NIC,2015,whole_grains,low,16.5725
abs,GDD_adj_IOM,NIC,2015,whole_grains,high,71.5617
abs,GDD_adj_IOM,NIC,2015,prc_meat,mean,60.3348
abs,GDD_adj_IOM,NIC,2015,prc_meat,low,34.1226
abs,GDD_adj_IOM,NIC,2015,prc_meat,high,96.1876
abs,GDD_adj_IOM,NIC,2015,red_meat,mean,55.0376
abs,GDD_adj_IOM,NIC,2015,red_meat,low,41.1619
abs,GDD_adj_IOM,NIC,2015,red_meat,high,74.0442
abs,GDD_adj_IOM,NIC,2015,fish,mean,19.3941
abs,GDD_adj_IOM,NIC,2015,fish,low,14.2037
abs,GDD_adj_IOM,NIC,2015,fish,high,26.2633
abs,GDD_adj_IOM,NIC,2015,eggs,mean,32.4517
abs,GDD_adj_IOM,NIC,2015,eggs,low,25.1994
abs,GDD_adj_IOM,NIC,2015,eggs,high,41.7947
abs,GDD_adj_IOM,NIC,2015,milk,mean,129.308
abs,GDD_adj_IOM,NIC,2015,milk,low,102.814
abs,GDD_adj_IOM,NIC,2015,milk,high,166.277
abs,GDD_adj_IOM,NIC,2015,dairy,mean,247.387
abs,GDD_adj_IOM,NIC,2015,dairy,low,170.219
abs,GDD_adj_IOM,NIC,2015,dairy,high,374.12
abs,GDD_adj_IOM,NIC,2015,grains,mean,313.244
abs,GDD_adj_IOM,NIC,2015,grains,low,210.543
abs,GDD_adj_IOM,NIC,2015,grains,high,467.571
